Academic Year,LEA Number,LEA Name,School Number,School Name,Test Type Title,Grade Title,Subject Title,Advanced Count,Advanced Percent,Proficient Count,Proficient Percent,Basic Count,Basic Percent,Test Member Count,Create Date
2011,02,Anne Arundel,1043,Corkran Middle School,All,Grade 6,Reading,62,32.6,85,44.7,43,22.6,190,20111118
2011,02,Anne Arundel,1043,Corkran Middle School,All,Grade 7,Reading,65,30.2,97,45.1,53,24.7,215,20111118
2011,02,Anne Arundel,1043,Corkran Middle School,All,Grade 8,Reading,92,41.1,81,36.2,51,22.8,224,20111118
2011,02,Anne Arundel,1043,Corkran Middle School,All,Grade 6,Math,26,13.8,102,54.0,61,32.3,189,20111118
2011,02,Anne Arundel,1043,Corkran Middle School,All,Grade 7,Math,16,7.5,114,53.3,84,39.3,214,20111118
2011,02,Anne Arundel,1043,Corkran Middle School,All,Grade 8,Math,24,10.7,77,34.4,123,54.9,224,20111118
2011,02,Anne Arundel,1043,Corkran Middle School,Modified,Grade 6,Reading,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1043,Corkran Middle School,Modified,Grade 7,Reading,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1043,Corkran Middle School,Modified,Grade 8,Reading,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1043,Corkran Middle School,Modified,Grade 6,Math,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1043,Corkran Middle School,Modified,Grade 7,Math,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1043,Corkran Middle School,Modified,Grade 8,Math,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1053,Lindale Middle,All,Grade 8,Science,14,5.2,187,69.3,69,25.6,270,20111118
2011,02,Anne Arundel,1053,Lindale Middle,All,Grade 6,Reading,99,39.3,120,47.6,33,13.1,252,20111118
2011,02,Anne Arundel,1053,Lindale Middle,All,Grade 7,Reading,102,36.8,139,50.2,36,13.0,277,20111118
2011,02,Anne Arundel,1053,Lindale Middle,All,Grade 8,Reading,111,41.6,125,46.8,31,11.6,267,20111118
2011,02,Anne Arundel,1053,Lindale Middle,All,Grade 6,Math,90,35.9,134,53.4,27,10.8,251,20111118
2011,02,Anne Arundel,1053,Lindale Middle,All,Grade 7,Math,37,13.2,188,67.1,55,19.6,280,20111118
2011,02,Anne Arundel,1053,Lindale Middle,All,Grade 8,Math,64,23.5,123,45.2,85,31.3,272,20111118
2011,02,Anne Arundel,1053,Lindale Middle,Modified,Grade 6,Reading,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1053,Lindale Middle,Modified,Grade 7,Reading,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1053,Lindale Middle,Modified,Grade 8,Reading,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1053,Lindale Middle,Modified,Grade 6,Math,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1053,Lindale Middle,Modified,Grade 7,Math,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1053,Lindale Middle,Modified,Grade 8,Math,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1063,Marley Middle,All,Grade 8,Science,*,<= 5.0,140,58.1,96,39.8,241,20111118
2011,02,Anne Arundel,1063,Marley Middle,All,Grade 6,Reading,78,31.8,117,47.8,50,20.4,245,20111118
2011,02,Anne Arundel,1063,Marley Middle,All,Grade 7,Reading,86,34.3,121,48.2,44,17.5,251,20111118
2011,02,Anne Arundel,1063,Marley Middle,All,Grade 8,Reading,67,27.5,114,46.7,63,25.8,244,20111118
2011,02,Anne Arundel,1063,Marley Middle,All,Grade 6,Math,52,21.2,140,57.1,53,21.6,245,20111118
2011,02,Anne Arundel,1063,Marley Middle,All,Grade 7,Math,29,11.6,135,53.8,87,34.7,251,20111118
2011,02,Anne Arundel,1063,Marley Middle,All,Grade 8,Math,32,13.2,83,34.2,128,52.7,243,20111118
2011,02,Anne Arundel,1063,Marley Middle,Modified,Grade 6,Reading,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1063,Marley Middle,Modified,Grade 7,Reading,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1063,Marley Middle,Modified,Grade 8,Reading,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1063,Marley Middle,Modified,Grade 6,Math,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1063,Marley Middle,Modified,Grade 7,Math,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1082,Belle Grove Elementary At Lindale Middle,All,Grade 5,Science,*,<= 5.0,12,28.6,28,66.7,42,20111118
2011,02,Anne Arundel,1082,Belle Grove Elementary At Lindale Middle,All,Grade 3,Reading,5,15.6,23,71.9,4,12.5,32,20111118
2011,02,Anne Arundel,1082,Belle Grove Elementary At Lindale Middle,All,Grade 4,Reading,3,11.1,18,66.7,6,22.2,27,20111118
2011,02,Anne Arundel,1082,Belle Grove Elementary At Lindale Middle,All,Grade 5,Reading,12,29.3,20,48.8,9,22.0,41,20111118
2011,02,Anne Arundel,1082,Belle Grove Elementary At Lindale Middle,All,Grade 3,Math,6,18.8,23,71.9,3,9.4,32,20111118
2011,02,Anne Arundel,1082,Belle Grove Elementary At Lindale Middle,All,Grade 4,Math,12,44.4,13,48.1,2,7.4,27,20111118
2011,02,Anne Arundel,1082,Belle Grove Elementary At Lindale Middle,All,Grade 5,Math,5,12.2,22,53.7,14,34.1,41,20111118
2011,02,Anne Arundel,1092,Brooklyn Park Elementary,All,Grade 5,Science,*,<= 5.0,40,65.6,21,34.4,61,20111118
2011,02,Anne Arundel,1092,Brooklyn Park Elementary,All,Grade 3,Reading,8,12.5,45,70.3,11,17.2,64,20111118
2011,02,Anne Arundel,1092,Brooklyn Park Elementary,All,Grade 4,Reading,16,23.5,47,69.1,5,7.4,68,20111118
2011,02,Anne Arundel,1092,Brooklyn Park Elementary,All,Grade 5,Reading,21,33.9,37,59.7,4,6.5,62,20111118
2011,02,Anne Arundel,1092,Brooklyn Park Elementary,All,Grade 3,Math,16,25.0,36,56.3,12,18.8,64,20111118
2011,02,Anne Arundel,1092,Brooklyn Park Elementary,All,Grade 4,Math,29,42.6,35,51.5,4,5.9,68,20111118
2011,02,Anne Arundel,1092,Brooklyn Park Elementary,All,Grade 5,Math,5,8.1,45,72.6,12,19.4,62,20111118
2011,02,Anne Arundel,1112,George T. Cromwell Elementary,All,Grade 5,Science,*,<= 5.0,26,59.1,18,40.9,44,20111118
2011,02,Anne Arundel,1112,George T. Cromwell Elementary,All,Grade 3,Reading,7,15.6,27,60.0,11,24.4,45,20111118
2011,02,Anne Arundel,1112,George T. Cromwell Elementary,All,Grade 4,Reading,12,22.6,37,69.8,4,7.5,53,20111118
2011,02,Anne Arundel,1112,George T. Cromwell Elementary,All,Grade 5,Reading,13,29.5,24,54.5,7,15.9,44,20111118
2011,02,Anne Arundel,1112,George T. Cromwell Elementary,All,Grade 3,Math,18,40.0,22,48.9,5,11.1,45,20111118
2011,02,Anne Arundel,1112,George T. Cromwell Elementary,All,Grade 4,Math,30,55.6,20,37.0,4,7.4,54,20111118
2011,02,Anne Arundel,1112,George T. Cromwell Elementary,All,Grade 5,Math,4,9.1,25,56.8,15,34.1,44,20111118
2011,02,Anne Arundel,1112,George T. Cromwell Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1112,George T. Cromwell Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1122,Freetown Elementary,All,Grade 5,Science,4,5.9,45,66.2,19,27.9,68,20111118
2011,02,Anne Arundel,1122,Freetown Elementary,All,Grade 3,Reading,7,8.1,61,70.9,18,20.9,86,20111118
2011,02,Anne Arundel,1122,Freetown Elementary,All,Grade 4,Reading,9,12.7,49,69.0,13,18.3,71,20111118
2011,02,Anne Arundel,1122,Freetown Elementary,All,Grade 5,Reading,34,50.7,28,41.8,5,7.5,67,20111118
2011,02,Anne Arundel,1122,Freetown Elementary,All,Grade 3,Math,34,39.5,42,48.8,10,11.6,86,20111118
2011,02,Anne Arundel,1122,Freetown Elementary,All,Grade 4,Math,41,57.7,21,29.6,9,12.7,71,20111118
2011,02,Anne Arundel,1122,Freetown Elementary,All,Grade 5,Math,10,14.9,48,71.6,9,13.4,67,20111118
2011,02,Anne Arundel,1122,Freetown Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1122,Freetown Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1122,Freetown Elementary,Modified,Grade 3,Math,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1122,Freetown Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1132,Glendale Elementary,All,Grade 5,Science,*,<= 5.0,44,56.4,32,41.0,78,20111118
2011,02,Anne Arundel,1132,Glendale Elementary,All,Grade 3,Reading,9,11.0,62,75.6,11,13.4,82,20111118
2011,02,Anne Arundel,1132,Glendale Elementary,All,Grade 4,Reading,11,15.3,53,73.6,8,11.1,72,20111118
2011,02,Anne Arundel,1132,Glendale Elementary,All,Grade 5,Reading,38,48.1,31,39.2,10,12.7,79,20111118
2011,02,Anne Arundel,1132,Glendale Elementary,All,Grade 3,Math,23,28.4,54,66.7,*,<= 5.0,81,20111118
2011,02,Anne Arundel,1132,Glendale Elementary,All,Grade 4,Math,43,59.7,23,31.9,6,8.3,72,20111118
2011,02,Anne Arundel,1132,Glendale Elementary,All,Grade 5,Math,10,12.7,50,63.3,19,24.1,79,20111118
2011,02,Anne Arundel,1132,Glendale Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1132,Glendale Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1132,Glendale Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1132,Glendale Elementary,Modified,Grade 3,Math,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1132,Glendale Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1132,Glendale Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1142,Hilltop Elementary,All,Grade 5,Science,*,<= 5.0,35,51.5,32,47.1,68,20111118
2011,02,Anne Arundel,1142,Hilltop Elementary,All,Grade 3,Reading,9,11.3,54,67.5,17,21.3,80,20111118
2011,02,Anne Arundel,1142,Hilltop Elementary,All,Grade 4,Reading,9,10.5,67,77.9,10,11.6,86,20111118
2011,02,Anne Arundel,1142,Hilltop Elementary,All,Grade 5,Reading,35,54.7,23,35.9,6,9.4,64,20111118
2011,02,Anne Arundel,1142,Hilltop Elementary,All,Grade 3,Math,24,30.0,42,52.5,14,17.5,80,20111118
2011,02,Anne Arundel,1142,Hilltop Elementary,All,Grade 4,Math,31,36.0,47,54.7,8,9.3,86,20111118
2011,02,Anne Arundel,1142,Hilltop Elementary,All,Grade 5,Math,12,18.8,45,70.3,7,10.9,64,20111118
2011,02,Anne Arundel,1142,Hilltop Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1142,Hilltop Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1142,Hilltop Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1142,Hilltop Elementary,Modified,Grade 3,Math,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1142,Hilltop Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1142,Hilltop Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1152,Linthicum Elementary,All,Grade 5,Science,5,6.7,59,78.7,11,14.7,75,20111118
2011,02,Anne Arundel,1152,Linthicum Elementary,All,Grade 3,Reading,21,30.0,46,65.7,*,<= 5.0,70,20111118
2011,02,Anne Arundel,1152,Linthicum Elementary,All,Grade 4,Reading,25,36.2,43,62.3,*,<= 5.0,69,20111118
2011,02,Anne Arundel,1152,Linthicum Elementary,All,Grade 5,Reading,59,78.7,16,21.3,*,<= 5.0,75,20111118
2011,02,Anne Arundel,1152,Linthicum Elementary,All,Grade 3,Math,49,70.0,19,27.1,*,<= 5.0,70,20111118
2011,02,Anne Arundel,1152,Linthicum Elementary,All,Grade 4,Math,49,71.0,17,24.6,*,<= 5.0,69,20111118
2011,02,Anne Arundel,1152,Linthicum Elementary,All,Grade 5,Math,27,36.0,46,61.3,*,<= 5.0,75,20111118
2011,02,Anne Arundel,1152,Linthicum Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1162,Marley Elementary,All,Grade 5,Science,6,10.0,41,68.3,13,21.7,60,20111118
2011,02,Anne Arundel,1162,Marley Elementary,All,Grade 3,Reading,7,10.3,51,75.0,10,14.7,68,20111118
2011,02,Anne Arundel,1162,Marley Elementary,All,Grade 4,Reading,13,16.0,61,75.3,7,8.6,81,20111118
2011,02,Anne Arundel,1162,Marley Elementary,All,Grade 5,Reading,30,50.0,28,46.7,*,<= 5.0,60,20111118
2011,02,Anne Arundel,1162,Marley Elementary,All,Grade 3,Math,21,30.9,40,58.8,7,10.3,68,20111118
2011,02,Anne Arundel,1162,Marley Elementary,All,Grade 4,Math,46,56.8,32,39.5,*,<= 5.0,81,20111118
2011,02,Anne Arundel,1162,Marley Elementary,All,Grade 5,Math,23,38.3,35,58.3,*,<= 5.0,60,20111118
2011,02,Anne Arundel,1162,Marley Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1162,Marley Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1172,North Glen Elementary,All,Grade 5,Science,*,<= 5.0,22,59.5,14,37.8,37,20111118
2011,02,Anne Arundel,1172,North Glen Elementary,All,Grade 3,Reading,4,12.5,21,65.6,7,21.9,32,20111118
2011,02,Anne Arundel,1172,North Glen Elementary,All,Grade 4,Reading,9,25.7,25,71.4,*,<= 5.0,35,20111118
2011,02,Anne Arundel,1172,North Glen Elementary,All,Grade 5,Reading,19,52.8,14,38.9,3,8.3,36,20111118
2011,02,Anne Arundel,1172,North Glen Elementary,All,Grade 3,Math,15,46.9,11,34.4,6,18.8,32,20111118
2011,02,Anne Arundel,1172,North Glen Elementary,All,Grade 4,Math,24,68.6,11,31.4,*,<= 5.0,35,20111118
2011,02,Anne Arundel,1172,North Glen Elementary,All,Grade 5,Math,6,16.7,27,75.0,3,8.3,36,20111118
2011,02,Anne Arundel,1182,Oakwood Elementary,All,Grade 5,Science,*,<= 5.0,24,58.5,15,36.6,41,20111118
2011,02,Anne Arundel,1182,Oakwood Elementary,All,Grade 3,Reading,3,8.1,23,62.2,11,29.7,37,20111118
2011,02,Anne Arundel,1182,Oakwood Elementary,All,Grade 4,Reading,11,30.6,20,55.6,5,13.9,36,20111118
2011,02,Anne Arundel,1182,Oakwood Elementary,All,Grade 5,Reading,19,47.5,18,45.0,3,7.5,40,20111118
2011,02,Anne Arundel,1182,Oakwood Elementary,All,Grade 3,Math,11,29.7,20,54.1,6,16.2,37,20111118
2011,02,Anne Arundel,1182,Oakwood Elementary,All,Grade 4,Math,25,69.4,7,19.4,4,11.1,36,20111118
2011,02,Anne Arundel,1182,Oakwood Elementary,All,Grade 5,Math,10,25.0,27,67.5,3,7.5,40,20111118
2011,02,Anne Arundel,1182,Oakwood Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1182,Oakwood Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1182,Oakwood Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1182,Oakwood Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1192,Overlook Elementary,All,Grade 5,Science,*,<= 5.0,29,64.4,14,31.1,45,20111118
2011,02,Anne Arundel,1192,Overlook Elementary,All,Grade 3,Reading,8,22.9,21,60.0,6,17.1,35,20111118
2011,02,Anne Arundel,1192,Overlook Elementary,All,Grade 4,Reading,9,28.1,21,65.6,2,6.3,32,20111118
2011,02,Anne Arundel,1192,Overlook Elementary,All,Grade 5,Reading,24,52.2,19,41.3,3,6.5,46,20111118
2011,02,Anne Arundel,1192,Overlook Elementary,All,Grade 3,Math,10,28.6,22,62.9,3,8.6,35,20111118
2011,02,Anne Arundel,1192,Overlook Elementary,All,Grade 4,Math,18,56.3,14,43.8,*,<= 5.0,32,20111118
2011,02,Anne Arundel,1192,Overlook Elementary,All,Grade 5,Math,11,23.9,27,58.7,8,17.4,46,20111118
2011,02,Anne Arundel,1192,Overlook Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1192,Overlook Elementary,Modified,Grade 3,Math,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1202,Park Elementary,All,Grade 5,Science,*,<= 5.0,39,53.4,31,42.5,73,20111118
2011,02,Anne Arundel,1202,Park Elementary,All,Grade 3,Reading,9,12.5,53,73.6,10,13.9,72,20111118
2011,02,Anne Arundel,1202,Park Elementary,All,Grade 4,Reading,12,24.0,32,64.0,6,12.0,50,20111118
2011,02,Anne Arundel,1202,Park Elementary,All,Grade 5,Reading,30,41.1,37,50.7,6,8.2,73,20111118
2011,02,Anne Arundel,1202,Park Elementary,All,Grade 3,Math,26,36.1,39,54.2,7,9.7,72,20111118
2011,02,Anne Arundel,1202,Park Elementary,All,Grade 4,Math,28,56.0,19,38.0,3,6.0,50,20111118
2011,02,Anne Arundel,1202,Park Elementary,All,Grade 5,Math,12,16.4,46,63.0,15,20.5,73,20111118
2011,02,Anne Arundel,1202,Park Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1202,Park Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1202,Park Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1202,Park Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1212,Point Pleasant Elementary,All,Grade 5,Science,*,<= 5.0,44,59.5,28,37.8,74,20111118
2011,02,Anne Arundel,1212,Point Pleasant Elementary,All,Grade 3,Reading,9,12.2,54,73.0,11,14.9,74,20111118
2011,02,Anne Arundel,1212,Point Pleasant Elementary,All,Grade 4,Reading,26,35.6,40,54.8,7,9.6,73,20111118
2011,02,Anne Arundel,1212,Point Pleasant Elementary,All,Grade 5,Reading,36,47.4,37,48.7,*,<= 5.0,76,20111118
2011,02,Anne Arundel,1212,Point Pleasant Elementary,All,Grade 3,Math,30,40.5,38,51.4,6,8.1,74,20111118
2011,02,Anne Arundel,1212,Point Pleasant Elementary,All,Grade 4,Math,44,60.3,26,35.6,*,<= 5.0,73,20111118
2011,02,Anne Arundel,1212,Point Pleasant Elementary,All,Grade 5,Math,17,22.4,48,63.2,11,14.5,76,20111118
2011,02,Anne Arundel,1212,Point Pleasant Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1212,Point Pleasant Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1212,Point Pleasant Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1212,Point Pleasant Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1232,Quarterfield Elementary,All,Grade 5,Science,6,9.4,32,50.0,26,40.6,64,20111118
2011,02,Anne Arundel,1232,Quarterfield Elementary,All,Grade 3,Reading,20,29.0,45,65.2,4,5.8,69,20111118
2011,02,Anne Arundel,1232,Quarterfield Elementary,All,Grade 4,Reading,14,22.2,44,69.8,5,7.9,63,20111118
2011,02,Anne Arundel,1232,Quarterfield Elementary,All,Grade 5,Reading,39,61.9,18,28.6,6,9.5,63,20111118
2011,02,Anne Arundel,1232,Quarterfield Elementary,All,Grade 3,Math,33,47.8,33,47.8,*,<= 5.0,69,20111118
2011,02,Anne Arundel,1232,Quarterfield Elementary,All,Grade 4,Math,38,60.3,21,33.3,4,6.3,63,20111118
2011,02,Anne Arundel,1232,Quarterfield Elementary,All,Grade 5,Math,21,33.3,32,50.8,10,15.9,63,20111118
2011,02,Anne Arundel,1242,Richard Henry Lee Elementary,All,Grade 5,Science,*,<= 5.0,44,59.5,29,39.2,74,20111118
2011,02,Anne Arundel,1242,Richard Henry Lee Elementary,All,Grade 3,Reading,10,12.2,60,73.2,12,14.6,82,20111118
2011,02,Anne Arundel,1242,Richard Henry Lee Elementary,All,Grade 4,Reading,18,22.8,47,59.5,14,17.7,79,20111118
2011,02,Anne Arundel,1242,Richard Henry Lee Elementary,All,Grade 5,Reading,38,52.1,26,35.6,9,12.3,73,20111118
2011,02,Anne Arundel,1242,Richard Henry Lee Elementary,All,Grade 3,Math,27,32.9,49,59.8,6,7.3,82,20111118
2011,02,Anne Arundel,1242,Richard Henry Lee Elementary,All,Grade 4,Math,53,67.1,23,29.1,*,<= 5.0,79,20111118
2011,02,Anne Arundel,1242,Richard Henry Lee Elementary,All,Grade 5,Math,18,24.7,47,64.4,8,11.0,73,20111118
2011,02,Anne Arundel,1242,Richard Henry Lee Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,1262,Woodside Elementary,All,Grade 5,Science,*,<= 5.0,40,69.0,16,27.6,58,20111118
2011,02,Anne Arundel,1262,Woodside Elementary,All,Grade 3,Reading,6,12.5,34,70.8,8,16.7,48,20111118
2011,02,Anne Arundel,1262,Woodside Elementary,All,Grade 4,Reading,9,18.4,32,65.3,8,16.3,49,20111118
2011,02,Anne Arundel,1262,Woodside Elementary,All,Grade 5,Reading,31,53.4,23,39.7,4,6.9,58,20111118
2011,02,Anne Arundel,1262,Woodside Elementary,All,Grade 3,Math,15,31.3,27,56.3,6,12.5,48,20111118
2011,02,Anne Arundel,1262,Woodside Elementary,All,Grade 4,Math,21,42.9,24,49.0,4,8.2,49,20111118
2011,02,Anne Arundel,1262,Woodside Elementary,All,Grade 5,Math,12,20.7,35,60.3,11,19.0,58,20111118
2011,02,Anne Arundel,2033,George Fox Middle,All,Grade 8,Science,*,<= 5.0,216,75.3,58,20.2,287,20111118
2011,02,Anne Arundel,2033,George Fox Middle,All,Grade 6,Reading,110,38.7,143,50.4,31,10.9,284,20111118
2011,02,Anne Arundel,2033,George Fox Middle,All,Grade 7,Reading,129,42.0,144,46.9,34,11.1,307,20111118
2011,02,Anne Arundel,2033,George Fox Middle,All,Grade 8,Reading,126,44.1,125,43.7,35,12.2,286,20111118
2011,02,Anne Arundel,2033,George Fox Middle,All,Grade 6,Math,83,29.2,148,52.1,53,18.7,284,20111118
2011,02,Anne Arundel,2033,George Fox Middle,All,Grade 7,Math,40,13.0,162,52.8,105,34.2,307,20111118
2011,02,Anne Arundel,2033,George Fox Middle,All,Grade 8,Math,63,21.9,119,41.3,106,36.8,288,20111118
2011,02,Anne Arundel,2033,George Fox Middle,Modified,Grade 6,Reading,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,2033,George Fox Middle,Modified,Grade 7,Reading,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,2033,George Fox Middle,Modified,Grade 8,Reading,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,2033,George Fox Middle,Modified,Grade 6,Math,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,2033,George Fox Middle,Modified,Grade 7,Math,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,2033,George Fox Middle,Modified,Grade 8,Math,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,2043,Severna Park Middle,All,Grade 8,Science,98,20.7,352,74.3,24,5.1,474,20111118
2011,02,Anne Arundel,2043,Severna Park Middle,All,Grade 6,Reading,330,77.5,85,20.0,*,<= 5.0,426,20111118
2011,02,Anne Arundel,2043,Severna Park Middle,All,Grade 7,Reading,405,80.7,84,16.7,*,<= 5.0,502,20111118
2011,02,Anne Arundel,2043,Severna Park Middle,All,Grade 8,Reading,384,81.0,82,17.3,*,<= 5.0,474,20111118
2011,02,Anne Arundel,2043,Severna Park Middle,All,Grade 6,Math,316,74.2,103,24.2,*,<= 5.0,426,20111118
2011,02,Anne Arundel,2043,Severna Park Middle,All,Grade 7,Math,288,57.4,195,38.8,*,<= 5.0,502,20111118
2011,02,Anne Arundel,2043,Severna Park Middle,All,Grade 8,Math,306,64.7,135,28.5,32,6.8,473,20111118
2011,02,Anne Arundel,2043,Severna Park Middle,Modified,Grade 6,Reading,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,2043,Severna Park Middle,Modified,Grade 7,Reading,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,2043,Severna Park Middle,Modified,Grade 8,Reading,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,2043,Severna Park Middle,Modified,Grade 6,Math,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,2043,Severna Park Middle,Modified,Grade 7,Math,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,2043,Severna Park Middle,Modified,Grade 8,Math,*,*,*,*,*,*,*,20111118
2011,02,Anne Arundel,2052,Arnold Elementary,All,Grade 5,Science,18,21.2,65,76.5,*,<= 5.0,85,20111118
2011,02,Anne Arundel,2052,Arnold Elementary,All,Grade 3,Reading,58,62.4,33,35.5,*,<= 5.0,93,20111118
2011,02,Anne Arundel,2052,Arnold Elementary,All,Grade 4,Reading,45,64.3,24,34.3,*,<= 5.0,70,20111118
2011,02,Anne Arundel,2052,Arnold Elementary,All,Grade 5,Reading,73,85.9,12,14.1,*,<= 5.0,85,20111118
